ssj,word,size,cont,resp,RT
vp01,bruin,large,bright,hit,667
vp01,groen,large,bright,hit,541
vp01,bruin,large,bright,hit,561
vp01,geel,large,bright,hit,591
vp01,oranje,large,bright,hit,638
vp01,turkoois,large,bright,hit,723
vp01,geel,large,bright,hit,573
vp01,rood,large,bright,hit,811
vp01,zwart,large,bright,hit,721
vp01,rood,large,bright,hit,596
vp01,wit,large,bright,hit,661
vp01,blauw,large,bright,hit,941
vp01,blauw,large,bright,hit,594
vp01,wit,large,bright,hit,611
vp01,purper,large,bright,hit,719
vp01,zwart,large,bright,hit,546
vp01,turkoois,large,bright,hit,583
vp01,groen,large,bright,hit,525
vp01,purper,large,bright,hit,732
vp01,oranje,large,bright,miss,
vp01,rood,small,bright,hit,634
vp01,geel,small,bright,hit,628
vp01,groen,small,bright,hit,659
vp01,geel,small,bright,hit,669
vp01,oranje,small,bright,hit,616
vp01,blauw,small,bright,hit,641
vp01,turkoois,small,bright,hit,857
vp01,zwart,small,bright,hit,712
vp01,turkoois,small,bright,hit,620
vp01,zwart,small,bright,hit,653
vp01,rood,small,bright,hit,691
vp01,purper,small,bright,hit,727
vp01,wit,small,bright,hit,561
vp01,oranje,small,bright,hit,630
vp01,bruin,small,bright,hit,559
vp01,blauw,small,bright,hit,687
vp01,groen,small,bright,hit,771
vp01,purper,small,bright,miss,
vp01,bruin,small,bright,miss,
vp01,wit,small,bright,miss,
vp01,wit,large,dark,hit,639
vp01,purper,large,dark,hit,834
vp01,zwart,large,dark,hit,667
vp01,geel,large,dark,hit,667
vp01,turkoois,large,dark,hit,785
vp01,turkoois,large,dark,hit,597
vp01,groen,large,dark,hit,575
vp01,rood,large,dark,hit,605
vp01,oranje,large,dark,hit,802
vp01,zwart,large,dark,hit,584
vp01,blauw,large,dark,hit,541
vp01,wit,large,dark,hit,863
vp01,groen,large,dark,hit,575
vp01,rood,large,dark,hit,557
vp01,purper,large,dark,hit,568
vp01,bruin,large,dark,hit,526
vp01,oranje,large,dark,hit,499
vp01,geel,large,dark,hit,534
vp01,blauw,large,dark,hit,534
vp01,bruin,large,dark,hit,569
vp01,rood,small,dark,hit,494
vp01,rood,small,dark,hit,596
vp01,purper,small,dark,hit,665
vp01,wit,small,dark,hit,603
vp01,zwart,small,dark,hit,606
vp01,bruin,small,dark,hit,646
vp01,purper,small,dark,hit,616
vp01,geel,small,dark,hit,661
vp01,wit,small,dark,hit,615
vp01,oranje,small,dark,hit,562
vp01,oranje,small,dark,hit,547
vp01,blauw,small,dark,hit,572
vp01,blauw,small,dark,hit,737
vp01,geel,small,dark,hit,492
vp01,turkoois,small,dark,hit,579
vp01,groen,small,dark,hit,547
vp01,groen,small,dark,hit,534
vp01,bruin,small,dark,hit,551
vp01,zwart,small,dark,hit,527
vp01,turkoois,small,dark,miss,
vp02,groen,large,bright,hit,493
vp02,turkoois,large,bright,hit,700
vp02,oranje,large,bright,hit,613
vp02,geel,large,bright,hit,630
vp02,purper,large,bright,hit,694
vp02,geel,large,bright,hit,571
vp02,wit,large,bright,hit,706
vp02,bruin,large,bright,hit,551
vp02,zwart,large,bright,hit,663
vp02,zwart,large,bright,hit,578
vp02,oranje,large,bright,hit,544
vp02,groen,large,bright,hit,552
vp02,blauw,large,bright,hit,870
vp02,purper,large,bright,hit,685
vp02,blauw,large,bright,hit,529
vp02,bruin,large,bright,hit,641
vp02,turkoois,large,bright,hit,638
vp02,wit,large,bright,hit,542
vp02,rood,large,bright,hit,630
vp02,rood,large,bright,hit,536
vp02,wit,small,bright,hit,688
vp02,purper,small,bright,hit,779
vp02,zwart,small,bright,hit,689
vp02,blauw,small,bright,hit,540
vp02,groen,small,bright,hit,494
vp02,rood,small,bright,hit,513
vp02,purper,small,bright,hit,607
vp02,wit,small,bright,hit,636
vp02,oranje,small,bright,hit,775
vp02,blauw,small,bright,hit,610
vp02,geel,small,bright,hit,607
vp02,turkoois,small,bright,hit,759
vp02,oranje,small,bright,hit,517
vp02,zwart,small,bright,hit,748
vp02,turkoois,small,bright,hit,707
vp02,rood,small,bright,hit,609
vp02,geel,small,bright,hit,606
vp02,groen,small,bright,miss,
vp02,bruin,small,bright,miss,
vp02,bruin,small,bright,miss,
vp02,blauw,large,dark,hit,528
vp02,blauw,large,dark,hit,557
vp02,zwart,large,dark,hit,442
vp02,purper,large,dark,hit,598
vp02,wit,large,dark,hit,485
vp02,geel,large,dark,hit,578
vp02,rood,large,dark,hit,557
vp02,turkoois,large,dark,hit,591
vp02,geel,large,dark,hit,574
vp02,purper,large,dark,hit,638
vp02,groen,large,dark,hit,592
vp02,bruin,large,dark,hit,590
vp02,oranje,large,dark,hit,552
vp02,oranje,large,dark,hit,562
vp02,rood,large,dark,hit,537
vp02,turkoois,large,dark,hit,600
vp02,groen,large,dark,hit,565
vp02,zwart,large,dark,hit,575
vp02,bruin,large,dark,hit,565
vp02,wit,large,dark,hit,617
vp02,geel,small,dark,hit,524
vp02,oranje,small,dark,hit,540
vp02,turkoois,small,dark,hit,759
vp02,wit,small,dark,hit,536
vp02,blauw,small,dark,hit,505
vp02,zwart,small,dark,hit,404
vp02,groen,small,dark,hit,533
vp02,bruin,small,dark,hit,570
vp02,rood,small,dark,hit,597
vp02,wit,small,dark,hit,550
vp02,bruin,small,dark,hit,550
vp02,purper,small,dark,hit,669
vp02,zwart,small,dark,hit,554
vp02,geel,small,dark,hit,584
vp02,groen,small,dark,hit,583
vp02,turkoois,small,dark,hit,592
vp02,blauw,small,dark,hit,561
vp02,oranje,small,dark,hit,493
vp02,rood,small,dark,hit,535
vp02,purper,small,dark,hit,654
vp03,geel,large,bright,hit,444
vp03,purper,large,bright,hit,554
vp03,oranje,large,bright,hit,564
vp03,geel,large,bright,hit,558
vp03,rood,large,bright,hit,464
vp03,zwart,large,bright,hit,475
vp03,rood,large,bright,hit,479
vp03,turkoois,large,bright,hit,555
vp03,turkoois,large,bright,hit,425
vp03,bruin,large,bright,hit,458
vp03,bruin,large,bright,hit,485
vp03,zwart,large,bright,hit,475
vp03,blauw,large,bright,hit,424
vp03,groen,large,bright,hit,525
vp03,purper,large,bright,hit,527
vp03,wit,large,bright,hit,545
vp03,oranje,large,bright,hit,544
vp03,groen,large,bright,hit,471
vp03,wit,large,bright,hit,548
vp03,blauw,large,bright,hit,490
vp03,geel,small,bright,hit,716
vp03,purper,small,bright,hit,803
vp03,groen,small,bright,hit,497
vp03,turkoois,small,bright,hit,648
vp03,blauw,small,bright,hit,449
vp03,groen,small,bright,hit,592
vp03,bruin,small,bright,hit,581
vp03,wit,small,bright,hit,596
vp03,blauw,small,bright,hit,513
vp03,turkoois,small,bright,hit,522
vp03,wit,small,bright,hit,512
vp03,bruin,small,bright,hit,603
vp03,purper,small,bright,hit,596
vp03,rood,small,bright,hit,533
vp03,oranje,small,bright,hit,528
vp03,rood,small,bright,hit,604
vp03,zwart,small,bright,hit,505
vp03,oranje,small,bright,hit,559
vp03,zwart,small,bright,hit,481
vp03,geel,small,bright,hit,456
vp03,turkoois,large,dark,hit,572
vp03,geel,large,dark,hit,394
vp03,blauw,large,dark,hit,470
vp03,groen,large,dark,hit,505
vp03,rood,large,dark,hit,416
vp03,groen,large,dark,hit,407
vp03,rood,large,dark,hit,509
vp03,blauw,large,dark,hit,456
vp03,zwart,large,dark,hit,410
vp03,zwart,large,dark,hit,516
vp03,oranje,large,dark,hit,426
vp03,purper,large,dark,hit,498
vp03,purper,large,dark,hit,472
vp03,geel,large,dark,hit,457
vp03,wit,large,dark,hit,518
vp03,bruin,large,dark,hit,444
vp03,turkoois,large,dark,hit,599
vp03,wit,large,dark,hit,477
vp03,bruin,large,dark,hit,604
vp03,oranje,large,dark,hit,525
vp03,bruin,small,dark,hit,590
vp03,turkoois,small,dark,hit,761
vp03,groen,small,dark,hit,414
vp03,geel,small,dark,hit,428
vp03,bruin,small,dark,hit,465
vp03,turkoois,small,dark,hit,490
vp03,wit,small,dark,hit,523
vp03,purper,small,dark,hit,545
vp03,rood,small,dark,hit,421
vp03,blauw,small,dark,hit,510
vp03,oranje,small,dark,hit,460
vp03,purper,small,dark,hit,498
vp03,groen,small,dark,hit,505
vp03,wit,small,dark,hit,453
vp03,zwart,small,dark,hit,430
vp03,zwart,small,dark,hit,446
vp03,blauw,small,dark,hit,516
vp03,rood,small,dark,hit,391
vp03,oranje,small,dark,hit,661
vp03,geel,small,dark,hit,520
vp04,blauw,small,bright,miss,
vp04,rood,small,bright,miss,
vp04,wit,small,bright,miss,
vp04,blauw,large,bright,hit,541
vp04,turkoois,large,bright,hit,589
vp04,groen,large,bright,hit,512
vp04,zwart,large,bright,hit,553
vp04,bruin,large,bright,hit,659
vp04,geel,large,bright,hit,755
vp04,blauw,large,bright,hit,538
vp04,bruin,large,bright,hit,996
vp04,rood,large,bright,hit,814
vp04,purper,large,bright,hit,919
vp04,groen,large,bright,hit,624
vp04,rood,large,bright,hit,701
vp04,wit,large,bright,hit,572
vp04,wit,large,bright,hit,541
vp04,purper,large,bright,hit,719
vp04,oranje,large,bright,hit,517
vp04,geel,large,bright,hit,597
vp04,oranje,large,bright,hit,637
vp04,turkoois,large,bright,hit,672
vp04,zwart,large,bright,hit,935
vp04,turkoois,small,bright,hit,716
vp04,purper,small,bright,hit,891
vp04,oranje,small,bright,hit,900
vp04,oranje,small,bright,hit,611
vp04,blauw,small,bright,hit,845
vp04,purper,small,bright,hit,732
vp04,turkoois,small,bright,hit,668
vp04,wit,small,bright,hit,697
vp04,rood,small,bright,hit,644
vp04,groen,small,bright,hit,906
vp04,bruin,small,bright,hit,788
vp04,zwart,small,bright,hit,793
vp04,geel,small,bright,hit,600
vp04,zwart,small,bright,hit,651
vp04,geel,small,bright,hit,587
vp04,groen,small,bright,hit,575
vp04,bruin,small,bright,hit,770
vp04,oranje,small,dark,miss,
vp04,rood,large,dark,hit,609
vp04,purper,large,dark,hit,615
vp04,oranje,large,dark,hit,489
vp04,groen,large,dark,hit,421
vp04,wit,large,dark,hit,496
vp04,geel,large,dark,hit,441
vp04,blauw,large,dark,hit,493
vp04,zwart,large,dark,hit,559
vp04,oranje,large,dark,hit,509
vp04,geel,large,dark,hit,482
vp04,groen,large,dark,hit,468
vp04,turkoois,large,dark,hit,739
vp04,zwart,large,dark,hit,543
vp04,purper,large,dark,hit,578
vp04,bruin,large,dark,hit,614
vp04,blauw,large,dark,hit,609
vp04,bruin,large,dark,hit,497
vp04,turkoois,large,dark,hit,551
vp04,wit,large,dark,hit,839
vp04,rood,large,dark,hit,608
vp04,rood,small,dark,hit,787
vp04,groen,small,dark,hit,497
vp04,wit,small,dark,hit,681
vp04,wit,small,dark,hit,568
vp04,zwart,small,dark,hit,497
vp04,rood,small,dark,hit,503
vp04,oranje,small,dark,hit,580
vp04,bruin,small,dark,hit,700
vp04,purper,small,dark,hit,548
vp04,geel,small,dark,hit,744
vp04,blauw,small,dark,hit,504
vp04,geel,small,dark,hit,447
vp04,groen,small,dark,hit,517
vp04,purper,small,dark,hit,658
vp04,turkoois,small,dark,hit,564
vp04,zwart,small,dark,hit,635
vp04,bruin,small,dark,hit,668
vp04,blauw,small,dark,hit,678
vp04,turkoois,small,dark,hit,705
vp05,rood,large,bright,hit,417
vp05,wit,large,bright,hit,493
vp05,geel,large,bright,hit,578
vp05,zwart,large,bright,hit,625
vp05,bruin,large,bright,hit,515
vp05,groen,large,bright,hit,771
vp05,turkoois,large,bright,hit,781
vp05,rood,large,bright,hit,594
vp05,bruin,large,bright,hit,647
vp05,blauw,large,bright,hit,597
vp05,purper,large,bright,hit,690
vp05,turkoois,large,bright,hit,675
vp05,geel,large,bright,hit,539
vp05,groen,large,bright,hit,581
vp05,zwart,large,bright,hit,830
vp05,blauw,large,bright,hit,512
vp05,oranje,large,bright,hit,535
vp05,oranje,large,bright,hit,513
vp05,purper,large,bright,miss,
vp05,wit,large,bright,miss,
vp05,zwart,small,bright,hit,797
vp05,oranje,small,bright,hit,542
vp05,wit,small,bright,hit,826
vp05,bruin,small,bright,hit,561
vp05,geel,small,bright,hit,643
vp05,turkoois,small,bright,hit,822
vp05,blauw,small,bright,hit,687
vp05,wit,small,bright,hit,668
vp05,bruin,small,bright,hit,946
vp05,blauw,small,bright,hit,476
vp05,groen,small,bright,hit,705
vp05,purper,small,bright,hit,659
vp05,rood,small,bright,hit,546
vp05,oranje,small,bright,hit,582
vp05,rood,small,bright,hit,556
vp05,groen,small,bright,hit,558
vp05,turkoois,small,bright,hit,688
vp05,zwart,small,bright,hit,675
vp05,geel,small,bright,hit,550
vp05,purper,small,bright,miss,
vp05,bruin,large,dark,hit,788
vp05,oranje,large,dark,hit,633
vp05,groen,large,dark,hit,500
vp05,rood,large,dark,hit,482
vp05,turkoois,large,dark,hit,682
vp05,rood,large,dark,hit,650
vp05,groen,large,dark,hit,523
vp05,blauw,large,dark,hit,488
vp05,blauw,large,dark,hit,554
vp05,geel,large,dark,hit,610
vp05,oranje,large,dark,hit,646
vp05,geel,large,dark,hit,519
vp05,bruin,large,dark,hit,601
vp05,zwart,large,dark,hit,517
vp05,purper,large,dark,hit,551
vp05,wit,large,dark,hit,624
vp05,zwart,large,dark,miss,
vp05,purper,large,dark,miss,
vp05,wit,large,dark,miss,
vp05,turkoois,large,dark,miss,
vp05,blauw,small,dark,hit,418
vp05,groen,small,dark,hit,763
vp05,groen,small,dark,hit,522
vp05,blauw,small,dark,hit,456
vp05,oranje,small,dark,hit,765
vp05,purper,small,dark,hit,655
vp05,zwart,small,dark,hit,467
vp05,zwart,small,dark,hit,615
vp05,bruin,small,dark,hit,584
vp05,bruin,small,dark,hit,517
vp05,oranje,small,dark,hit,553
vp05,rood,small,dark,hit,497
vp05,rood,small,dark,hit,457
vp05,geel,small,dark,hit,478
vp05,wit,small,dark,hit,533
vp05,turkoois,small,dark,hit,668
vp05,turkoois,small,dark,hit,557
vp05,geel,small,dark,hit,498
vp05,wit,small,dark,hit,493
vp05,purper,small,dark,miss,
vp06,groen,large,bright,hit,403
vp06,rood,large,bright,hit,495
vp06,wit,large,bright,hit,564
vp06,blauw,large,bright,hit,523
vp06,purper,large,bright,hit,561
vp06,zwart,large,bright,hit,661
vp06,purper,large,bright,hit,553
vp06,blauw,large,bright,hit,485
vp06,geel,large,bright,hit,480
vp06,turkoois,large,bright,hit,543
vp06,groen,large,bright,hit,463
vp06,bruin,large,bright,hit,579
vp06,wit,large,bright,hit,548
vp06,geel,large,bright,hit,501
vp06,oranje,large,bright,hit,502
vp06,zwart,large,bright,hit,539
vp06,oranje,large,bright,hit,614
vp06,turkoois,large,bright,hit,547
vp06,rood,large,bright,hit,432
vp06,bruin,large,bright,hit,567
vp06,rood,small,bright,hit,567
vp06,zwart,small,bright,hit,556
vp06,groen,small,bright,hit,508
vp06,oranje,small,bright,hit,756
vp06,wit,small,bright,hit,654
vp06,groen,small,bright,hit,603
vp06,bruin,small,bright,hit,607
vp06,oranje,small,bright,hit,569
vp06,blauw,small,bright,hit,548
vp06,bruin,small,bright,hit,626
vp06,purper,small,bright,hit,877
vp06,wit,small,bright,hit,555
vp06,zwart,small,bright,hit,583
vp06,turkoois,small,bright,hit,694
vp06,purper,small,bright,hit,689
vp06,geel,small,bright,hit,540
vp06,geel,small,bright,hit,510
vp06,blauw,small,bright,hit,542
vp06,turkoois,small,bright,hit,577
vp06,rood,small,bright,hit,569
vp06,purper,large,dark,hit,704
vp06,geel,large,dark,hit,462
vp06,zwart,large,dark,hit,428
vp06,purper,large,dark,hit,500
vp06,rood,large,dark,hit,453
vp06,groen,large,dark,hit,491
vp06,turkoois,large,dark,hit,634
vp06,wit,large,dark,hit,641
vp06,wit,large,dark,hit,413
vp06,blauw,large,dark,hit,501
vp06,oranje,large,dark,hit,481
vp06,oranje,large,dark,hit,367
vp06,bruin,large,dark,hit,607
vp06,geel,large,dark,hit,440
vp06,zwart,large,dark,hit,612
vp06,groen,large,dark,hit,430
vp06,turkoois,large,dark,hit,686
vp06,blauw,large,dark,hit,529
vp06,rood,large,dark,hit,492
vp06,bruin,large,dark,hit,547
vp06,zwart,small,dark,hit,545
vp06,purper,small,dark,hit,445
vp06,bruin,small,dark,hit,451
vp06,turkoois,small,dark,hit,704
vp06,blauw,small,dark,hit,587
vp06,groen,small,dark,hit,468
vp06,bruin,small,dark,hit,467
vp06,wit,small,dark,hit,535
vp06,geel,small,dark,hit,431
vp06,oranje,small,dark,hit,525
vp06,rood,small,dark,hit,534
vp06,zwart,small,dark,hit,485
vp06,oranje,small,dark,hit,511
vp06,groen,small,dark,hit,588
vp06,geel,small,dark,hit,561
vp06,blauw,small,dark,hit,610
vp06,rood,small,dark,hit,539
vp06,wit,small,dark,hit,524
vp06,turkoois,small,dark,hit,597
vp06,purper,small,dark,hit,580
vp07,geel,large,bright,hit,772
vp07,bruin,large,bright,hit,630
vp07,rood,large,bright,hit,538
vp07,blauw,large,bright,hit,564
vp07,groen,large,bright,hit,570
vp07,zwart,large,bright,hit,717
vp07,turkoois,large,bright,hit,858
vp07,wit,large,bright,hit,661
vp07,purper,large,bright,hit,652
vp07,bruin,large,bright,hit,526
vp07,blauw,large,bright,hit,677
vp07,rood,large,bright,hit,608
vp07,purper,large,bright,hit,789
vp07,geel,large,bright,hit,479
vp07,groen,large,bright,hit,570
vp07,wit,large,bright,hit,665
vp07,oranje,large,bright,hit,802
vp07,oranje,large,bright,hit,655
vp07,turkoois,large,bright,miss,
vp07,zwart,large,bright,miss,
vp07,wit,small,bright,hit,856
vp07,purper,small,bright,hit,770
vp07,blauw,small,bright,hit,672
vp07,rood,small,bright,hit,819
vp07,oranje,small,bright,hit,773
vp07,bruin,small,bright,hit,982
vp07,bruin,small,bright,hit,677
vp07,oranje,small,bright,hit,724
vp07,wit,small,bright,hit,780
vp07,blauw,small,bright,hit,704
vp07,zwart,small,bright,hit,660
vp07,purper,small,bright,hit,686
vp07,geel,small,bright,hit,643
vp07,groen,small,bright,hit,727
vp07,groen,small,bright,hit,691
vp07,rood,small,bright,hit,787
vp07,geel,small,bright,hit,595
vp07,zwart,small,bright,miss,
vp07,turkoois,small,bright,miss,
vp07,turkoois,small,bright,miss,
vp07,rood,large,dark,hit,640
vp07,blauw,large,dark,hit,799
vp07,geel,large,dark,hit,679
vp07,purper,large,dark,hit,656
vp07,oranje,large,dark,hit,589
vp07,turkoois,large,dark,hit,931
vp07,wit,large,dark,hit,753
vp07,bruin,large,dark,hit,500
vp07,oranje,large,dark,hit,408
vp07,groen,large,dark,hit,646
vp07,zwart,large,dark,hit,590
vp07,blauw,large,dark,hit,582
vp07,groen,large,dark,hit,616
vp07,wit,large,dark,hit,556
vp07,bruin,large,dark,hit,517
vp07,turkoois,large,dark,hit,754
vp07,rood,large,dark,hit,434
vp07,purper,large,dark,hit,591
vp07,geel,large,dark,hit,498
vp07,zwart,large,dark,hit,769
vp07,blauw,small,dark,hit,730
vp07,groen,small,dark,hit,724
vp07,rood,small,dark,hit,706
vp07,oranje,small,dark,hit,583
vp07,zwart,small,dark,hit,478
vp07,zwart,small,dark,hit,565
vp07,groen,small,dark,hit,552
vp07,rood,small,dark,hit,610
vp07,geel,small,dark,hit,654
vp07,oranje,small,dark,hit,545
vp07,bruin,small,dark,hit,554
vp07,wit,small,dark,hit,547
vp07,blauw,small,dark,hit,565
vp07,wit,small,dark,hit,731
vp07,geel,small,dark,hit,576
vp07,turkoois,small,dark,hit,789
vp07,turkoois,small,dark,hit,748
vp07,purper,small,dark,hit,612
vp07,purper,small,dark,miss,
vp07,bruin,small,dark,miss,
vp08,zwart,large,bright,hit,646
vp08,blauw,large,bright,hit,652
vp08,bruin,large,bright,hit,509
vp08,zwart,large,bright,hit,485
vp08,wit,large,bright,hit,563
vp08,groen,large,bright,hit,601
vp08,rood,large,bright,hit,555
vp08,bruin,large,bright,hit,507
vp08,turkoois,large,bright,hit,653
vp08,purper,large,bright,hit,791
vp08,blauw,large,bright,hit,604
vp08,oranje,large,bright,hit,598
vp08,rood,large,bright,hit,728
vp08,turkoois,large,bright,hit,604
vp08,oranje,large,bright,hit,448
vp08,groen,large,bright,hit,493
vp08,wit,large,bright,hit,697
vp08,geel,large,bright,hit,543
vp08,geel,large,bright,hit,525
vp08,purper,large,bright,hit,622
vp08,geel,small,bright,hit,848
vp08,zwart,small,bright,hit,666
vp08,geel,small,bright,hit,602
vp08,oranje,small,bright,hit,842
vp08,turkoois,small,bright,hit,845
vp08,zwart,small,bright,hit,717
vp08,turkoois,small,bright,hit,733
vp08,blauw,small,bright,hit,830
vp08,purper,small,bright,hit,711
vp08,groen,small,bright,hit,868
vp08,bruin,small,bright,hit,752
vp08,wit,small,bright,hit,960
vp08,rood,small,bright,hit,633
vp08,oranje,small,bright,hit,838
vp08,groen,small,bright,hit,710
vp08,rood,small,bright,hit,838
vp08,wit,small,bright,hit,876
vp08,bruin,small,bright,hit,769
vp08,purper,small,bright,miss,
vp08,blauw,small,bright,miss,
vp08,groen,large,dark,hit,546
vp08,geel,large,dark,hit,458
vp08,wit,large,dark,hit,488
vp08,blauw,large,dark,hit,490
vp08,geel,large,dark,hit,469
vp08,blauw,large,dark,hit,569
vp08,rood,large,dark,hit,632
vp08,wit,large,dark,hit,621
vp08,bruin,large,dark,hit,722
vp08,turkoois,large,dark,hit,710
vp08,purper,large,dark,hit,633
vp08,zwart,large,dark,hit,524
vp08,zwart,large,dark,hit,472
vp08,oranje,large,dark,hit,746
vp08,turkoois,large,dark,hit,641
vp08,purper,large,dark,hit,477
vp08,oranje,large,dark,hit,755
vp08,groen,large,dark,hit,470
vp08,rood,large,dark,hit,511
vp08,bruin,large,dark,hit,554
vp08,turkoois,small,dark,hit,677
vp08,geel,small,dark,hit,568
vp08,bruin,small,dark,hit,537
vp08,wit,small,dark,hit,557
vp08,purper,small,dark,hit,633
vp08,rood,small,dark,hit,608
vp08,blauw,small,dark,hit,632
vp08,zwart,small,dark,hit,557
vp08,rood,small,dark,hit,565
vp08,geel,small,dark,hit,559
vp08,zwart,small,dark,hit,508
vp08,wit,small,dark,hit,693
vp08,oranje,small,dark,hit,565
vp08,turkoois,small,dark,hit,561
vp08,purper,small,dark,hit,696
vp08,groen,small,dark,hit,500
vp08,blauw,small,dark,hit,439
vp08,groen,small,dark,hit,712
vp08,oranje,small,dark,hit,487
